Station ID,Station Name,Data Source,Latitude (deg),Longitude (deg),Observation ID,Observation Date,Day of Year (day),Month (month),City,State/Province,County,Number,Amphibian Common Names,Life Stage,Malformation Type,Side of Body,Malformation Location,Malformation Description,Station Address,Photos,Media,Documents
1756151,"Grand Marais, MN pond on the end of Mort Meadows",Malformation Nation Observations,47.789440,-90.309820,8752134,1997-07-29,Jul-29,July,Grand Marais,Minnesota,Cook,,Wood Frog,Don't know,Abnormal Not Specified,,,abnormal and missing hind digits,, , , 
1756152,Grand Forks Air Force Base,Malformation Nation Observations,47.941649,-97.433697,8752139,1994-07-31,Jul-31,July,,North Dakota,Grand Forks,,Canadian Toad,Don't know,,,,,, , , 
1756152,Grand Forks Air Force Base,Malformation Nation Observations,47.941649,-97.433697,8752140,1994-07-31,Jul-31,July,,North Dakota,Grand Forks,,Northern Leopard Frog,Don't know,,,,,, , , 
1756152,Grand Forks Air Force Base,Malformation Nation Observations,47.941649,-97.433697,8752141,1994-07-31,Jul-31,July,,North Dakota,Grand Forks,,Wood Frog,Don't know,,,,,, , , 
1756153,"Graceton, MN",Malformation Nation Observations,48.740678,-94.836191,8752149,1997-08-01,Aug-01,August,Graceton,Minnesota,Lake of the Woods,5,Northern Leopard Frog,Don't know,,,,,, , , 
1756153,"Graceton, MN",Malformation Nation Observations,48.740678,-94.836191,8752144,1997-07-16,Jul-16,July,Graceton,Minnesota,Lake of the Woods,,American Toad (Subspecies - Eastern),Don't know,Abnormal Not Specified,,,"abnormal forelimb, club foot, shortened digits ",, , , 
1756153,"Graceton, MN",Malformation Nation Observations,48.740678,-94.836191,8752151,1997-07-24,Jul-24,July,Graceton,Minnesota,Lake of the Woods,61,Northern Leopard Frog,Don't know,,,,,, , , 
1756153,"Graceton, MN",Malformation Nation Observations,48.740678,-94.836191,8752142,1997-07-16,Jul-16,July,Graceton,Minnesota,Lake of the Woods,37,American Toad (Subspecies - Eastern),Don't know,,,,,, , , 
1756153,"Graceton, MN",Malformation Nation Observations,48.740678,-94.836191,8752145,1997-07-16,Jul-16,July,Graceton,Minnesota,Lake of the Woods,1,Canadian Toad,Don't know,,,,,, , , 
1756153,"Graceton, MN",Malformation Nation Observations,48.740678,-94.836191,8752152,1997-07-24,Jul-24,July,Graceton,Minnesota,Lake of the Woods,1,Wood Frog,Don't know,,,,,, , , 
1756153,"Graceton, MN",Malformation Nation Observations,48.740678,-94.836191,8752150,1997-08-01,Aug-01,August,Graceton,Minnesota,Lake of the Woods,,Northern Leopard Frog,Adult,Skin webbings,,Leg,webbed hind limb,, , , 
1756153,"Graceton, MN",Malformation Nation Observations,48.740678,-94.836191,8752143,1997-07-16,Jul-16,July,Graceton,Minnesota,Lake of the Woods,,American Toad (Subspecies - Eastern),Don't know,Abnormal Not Specified,,,"abnormal forelimb, club foot, shortened digits ",, , , 
1756153,"Graceton, MN",Malformation Nation Observations,48.740678,-94.836191,8752147,1997-07-16,Jul-16,July,Graceton,Minnesota,Lake of the Woods,,Canadian Toad,Don't know,Abnormal Not Specified,,,"partial forelimb, forearm missing, discolored skin",, , , 
1756153,"Graceton, MN",Malformation Nation Observations,48.740678,-94.836191,8752148,1997-07-16,Jul-16,July,Graceton,Minnesota,Lake of the Woods,,Canadian Toad,Don't know,Abnormal Not Specified,,,"partial forelimb, forearm missing, discolored skin",, , , 
1756153,"Graceton, MN",Malformation Nation Observations,48.740678,-94.836191,8752146,1997-07-16,Jul-16,July,Graceton,Minnesota,Lake of the Woods,,Canadian Toad,Don't know,Abnormal Not Specified,,,"partial forelimb, forearm missing, discolored skin",, , , 
1756154,"Gordon, WI",Malformation Nation Observations,46.246882,-91.798490,8752157,1996-12-31,Jan-01,December,Gordon,Wisconsin,Douglas,4,Green Frog (Subspecies - Northern),Don't know,,,,,, , , 
1756154,"Gordon, WI",Malformation Nation Observations,46.246882,-91.798490,8752158,1996-12-31,Jan-01,December,Gordon,Wisconsin,Douglas,24,American Toad (Subspecies - Eastern),Don't know,,,,,, , , 
1756154,"Gordon, WI",Malformation Nation Observations,46.246882,-91.798490,8752154,1995-12-31,Dec-31,December,Gordon,Wisconsin,Douglas,1,Northern Leopard Frog,Don't know,,,,,, , , 
1756154,"Gordon, WI",Malformation Nation Observations,46.246882,-91.798490,8752161,1995-12-31,Dec-31,December,Gordon,Wisconsin,Douglas,2,Eastern Tiger Salamander,Don't know,,,,,, , , 
1756154,"Gordon, WI",Malformation Nation Observations,46.246882,-91.798490,8752162,1995-12-31,Dec-31,December,Gordon,Wisconsin,Douglas,49,Green Frog (Subspecies - Northern),Don't know,,,,,, , , 
1756154,"Gordon, WI",Malformation Nation Observations,46.246882,-91.798490,8752156,1995-12-31,Dec-31,December,Gordon,Wisconsin,Douglas,6,American Toad (Subspecies - Eastern),Don't know,,,,,, , , 
1756154,"Gordon, WI",Malformation Nation Observations,46.246882,-91.798490,8752153,1995-12-31,Dec-31,December,Gordon,Wisconsin,Douglas,2,Spring Peeper (Subspecies - Northern),Don't know,,,,,, , , 
1756154,"Gordon, WI",Malformation Nation Observations,46.246882,-91.798490,8752155,1995-12-31,Dec-31,December,Gordon,Wisconsin,Douglas,1,Wood Frog,Don't know,,,,,, , , 
1756154,"Gordon, WI",Malformation Nation Observations,46.246882,-91.798490,8752160,1994-12-31,Dec-31,December,Gordon,Wisconsin,Douglas,2,American Toad (Subspecies - Eastern),Don't know,,,,,, , , 
1756154,"Gordon, WI",Malformation Nation Observations,46.246882,-91.798490,8752159,1996-12-31,Jan-01,December,Gordon,Wisconsin,Douglas,2,Gray Treefrog,Don't know,,,,,, , , 
1756155,"Gooseneck Creek, small wooden swamp Houghton, MI",Malformation Nation Observations,47.172942,-88.500051,8752163,1999-04-05,Apr-05,April,,Michigan,Houghton,3,Green Frog (Subspecies - Northern),Don't know,,,,,, , , 
1756155,"Gooseneck Creek, small wooden swamp Houghton, MI",Malformation Nation Observations,47.172942,-88.500051,8752164,1999-04-05,Apr-05,April,,Michigan,Houghton,44,Mink Frog,Don't know,,,,,, , , 
1756156,"Goose Lake Bennett, WI",Malformation Nation Observations,46.223572,-91.609960,8752166,1997-06-22,Jun-22,June,Bennett,Wisconsin,Douglas,2,Wood Frog,Don't know,,,,,, , , 
1756156,"Goose Lake Bennett, WI",Malformation Nation Observations,46.223572,-91.609960,8752165,1997-06-22,Jun-22,June,Bennett,Wisconsin,Douglas,2,Green Frog (Subspecies - Northern),Don't know,,,,,, , , 
1756156,"Goose Lake Bennett, WI",Malformation Nation Observations,46.223572,-91.609960,8752167,1997-06-22,Jun-22,June,Bennett,Wisconsin,Douglas,3,Northern Leopard Frog,Don't know,,,,,, , , 
1756157,"Golden, OR Golden Coyote Wetland, old placer mine site",Malformation Nation Observations,42.679323,-123.328714,8752169,2001-06-25,Jun-25,June,Golden,Oregon,Josephine,,Pacific Treefrog Complex,Adult,Extra limb or limb elements,,Leg,Polymelia: an extra hindlimb extending out from right side.,, , , 
1756157,"Golden, OR Golden Coyote Wetland, old placer mine site",Malformation Nation Observations,42.679323,-123.328714,8752168,2001-06-25,Jun-25,June,Golden,Oregon,Josephine,,Pacific Treefrog Complex,Don't know,,,,,, , , 
1756157,"Golden, OR Golden Coyote Wetland, old placer mine site",Malformation Nation Observations,42.679323,-123.328714,8752170,2001-06-25,Jun-25,June,Golden,Oregon,Josephine,,American Bullfrog,Don't know,,,,,, , , 
1756157,"Golden, OR Golden Coyote Wetland, old placer mine site",Malformation Nation Observations,42.679323,-123.328714,8752171,2001-06-25,Jun-25,June,Golden,Oregon,Josephine,1,Rough-skinned Newt,Don't know,,,,,, , , 
1756158,"Golden, BC north end of Moberly Marsh",Malformation Nation Observations,51.296503,-116.963968,8752172,1998-09-11,Sep-11,September,Golden,British Columbia,East Kootenay,42,Pacific Treefrog Complex,Don't know,,,,,, , , 
1756158,"Golden, BC north end of Moberly Marsh",Malformation Nation Observations,51.296503,-116.963968,8752173,1998-09-11,Sep-11,September,Golden,British Columbia,East Kootenay,,Pacific Treefrog Complex,Adult,Other,,Leg,"Juvenile, upper and lower section of R leg fused together and foot deformed",, , , 
1756159,"Glenwood, MN Steenerson Lake",Malformation Nation Observations,45.566629,-95.450309,8752184,1996-07-15,Jul-16,July,Glenwood,Minnesota,Pope,,American Toad (Subspecies - Eastern),Don't know,Abnormal Not Specified,,,"partial hind and forelimbs, missing front digits, fused hind and front digits, forelimb fused to abdomen",, , , 
1756159,"Glenwood, MN Steenerson Lake",Malformation Nation Observations,45.566629,-95.450309,8752180,1996-07-15,Jul-16,July,Glenwood,Minnesota,Pope,,American Toad (Subspecies - Eastern),Don't know,Abnormal Not Specified,,,"partial hind and forelimbs, missing front digits, fused hind and front digits, forelimb fused to abdomen",, , , 
1756159,"Glenwood, MN Steenerson Lake",Malformation Nation Observations,45.566629,-95.450309,8752185,1996-07-15,Jul-16,July,Glenwood,Minnesota,Pope,,American Toad (Subspecies - Eastern),Don't know,Abnormal Not Specified,,,"partial hind and forelimbs, missing front digits, fused hind and front digits, forelimb fused to abdomen",, , , 
1756159,"Glenwood, MN Steenerson Lake",Malformation Nation Observations,45.566629,-95.450309,8752186,1996-07-15,Jul-16,July,Glenwood,Minnesota,Pope,,American Toad (Subspecies - Eastern),Don't know,Abnormal Not Specified,,,"partial hind and forelimbs, missing front digits, fused hind and front digits, forelimb fused to abdomen",, , , 
1756159,"Glenwood, MN Steenerson Lake",Malformation Nation Observations,45.566629,-95.450309,8752181,1996-07-15,Jul-16,July,Glenwood,Minnesota,Pope,,American Toad (Subspecies - Eastern),Don't know,Abnormal Not Specified,,,"partial hind and forelimbs, missing front digits, fused hind and front digits, forelimb fused to abdomen",, , , 
1756159,"Glenwood, MN Steenerson Lake",Malformation Nation Observations,45.566629,-95.450309,8752176,1997-07-27,Jul-27,July,Glenwood,Minnesota,Pope,,Northern Leopard Frog,Don't know,Abnormal Not Specified,,,"abnormal hind limbs, shortened front digits",, , , 
1756159,"Glenwood, MN Steenerson Lake",Malformation Nation Observations,45.566629,-95.450309,8752175,1997-07-27,Jul-27,July,Glenwood,Minnesota,Pope,,Northern Leopard Frog,Don't know,Abnormal Not Specified,,,"abnormal hind limbs, shortened front digits",, , , 
1756159,"Glenwood, MN Steenerson Lake",Malformation Nation Observations,45.566629,-95.450309,8752182,1996-07-15,Jul-16,July,Glenwood,Minnesota,Pope,,American Toad (Subspecies - Eastern),Don't know,Abnormal Not Specified,,,"partial hind and forelimbs, missing front digits, fused hind and front digits, forelimb fused to abdomen",, , , 
1756159,"Glenwood, MN Steenerson Lake",Malformation Nation Observations,45.566629,-95.450309,8752177,1997-07-27,Jul-27,July,Glenwood,Minnesota,Pope,,Northern Leopard Frog,Don't know,Abnormal Not Specified,,,"abnormal hind limbs, shortened front digits",, , , 
1756159,"Glenwood, MN Steenerson Lake",Malformation Nation Observations,45.566629,-95.450309,8752174,1997-07-27,Jul-27,July,Glenwood,Minnesota,Pope,61,Northern Leopard Frog,Don't know,,,,,, , , 
1756159,"Glenwood, MN Steenerson Lake",Malformation Nation Observations,45.566629,-95.450309,8752178,1996-07-15,Jul-16,July,Glenwood,Minnesota,Pope,79,American Toad (Subspecies - Eastern),Don't know,,,,,, , , 
1756159,"Glenwood, MN Steenerson Lake",Malformation Nation Observations,45.566629,-95.450309,8752187,1996-07-15,Jul-16,July,Glenwood,Minnesota,Pope,60,Northern Leopard Frog,Don't know,,,,,, , , 
1756159,"Glenwood, MN Steenerson Lake",Malformation Nation Observations,45.566629,-95.450309,8752188,1996-07-15,Jul-16,July,Glenwood,Minnesota,Pope,,Northern Leopard Frog,Adult,Missing or partially missing limbs,,Leg,partial hind limb,, , , 
1756159,"Glenwood, MN Steenerson Lake",Malformation Nation Observations,45.566629,-95.450309,8752179,1996-07-15,Jul-16,July,Glenwood,Minnesota,Pope,,American Toad (Subspecies - Eastern),Don't know,Abnormal Not Specified,,,"partial hind and forelimbs, missing front digits, fused hind and front digits, forelimb fused to abdomen",, , , 
1756159,"Glenwood, MN Steenerson Lake",Malformation Nation Observations,45.566629,-95.450309,8752183,1996-07-15,Jul-16,July,Glenwood,Minnesota,Pope,,American Toad (Subspecies - Eastern),Don't know,Abnormal Not Specified,,,"partial hind and forelimbs, missing front digits, fused hind and front digits, forelimb fused to abdomen",, , , 
1756160,"Gilmanton, WI restored wetland on Co Rd N",Malformation Nation Observations,44.366626,-91.783486,8752190,1997-07-29,Jul-29,July,Gilmanton,Wisconsin,Buffalo,45,Mink Frog,Don't know,,,,,, , , 
1756160,"Gilmanton, WI restored wetland on Co Rd N",Malformation Nation Observations,44.366626,-91.783486,8752189,1997-07-29,Jul-29,July,Gilmanton,Wisconsin,Buffalo,88,Gray Treefrog,Don't know,,,,,, , , 
1756160,"Gilmanton, WI restored wetland on Co Rd N",Malformation Nation Observations,44.366626,-91.783486,8752192,1997-07-29,Jul-29,July,Gilmanton,Wisconsin,Buffalo,1,Pickerel Frog,Don't know,,,,,, , , 
1756160,"Gilmanton, WI restored wetland on Co Rd N",Malformation Nation Observations,44.366626,-91.783486,8752191,1997-07-29,Jul-29,July,Gilmanton,Wisconsin,Buffalo,1,Northern Leopard Frog,Don't know,,,,,, , , 
1756161,"Genoa, WI",Malformation Nation Observations,43.576638,-91.224300,8752194,1997-09-10,Sep-10,September,Genoa,Wisconsin,Vernon,4,Green Frog (Subspecies - Northern),Don't know,,,,,, , , 
1756161,"Genoa, WI",Malformation Nation Observations,43.576638,-91.224300,8752195,1997-09-10,Sep-10,September,Genoa,Wisconsin,Vernon,32,Northern Leopard Frog,Don't know,,,,,, , , 
1756161,"Genoa, WI",Malformation Nation Observations,43.576638,-91.224300,8752193,1997-09-10,Sep-10,September,Genoa,Wisconsin,Vernon,6,American Bullfrog,Don't know,,,,,, , , 
1756162,"Geddes, NY",Malformation Nation Observations,43.078743,-76.213147,8752197,1997-07-01,Jul-01,July,Geddes,New York,Onondaga,,Northern Leopard Frog,Adult,Missing or partially missing limbs,,Leg,partial hind limb,, , , 
1756162,"Geddes, NY",Malformation Nation Observations,43.078743,-76.213147,8752196,1997-07-01,Jul-01,July,Geddes,New York,Onondaga,,Northern Leopard Frog,Don't know,,,,,, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752588,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752233,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752200,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752513,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752651,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Northern Leopard Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion; fused digits",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752659,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Northern Leopard Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion; fused digits",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752270,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8753047,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752201,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752487,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752236,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752494,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752496,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8753035,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752484,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752679,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,American Toad (Subspecies - Eastern),Don't know,Abnormal Not Specified,,,"missing, abnormal, and partial hind limbs; missing and partial hind digits; missing and partial front digits",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8753039,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752642,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Green Frog (Subspecies - Northern),Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8753042,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752639,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Green Frog (Subspecies - Northern),Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752633,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Green Frog (Subspecies - Northern),Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752262,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752586,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752556,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752653,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Northern Leopard Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion; fused digits",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8753044,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752554,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752212,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752652,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Northern Leopard Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion; fused digits",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752563,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752268,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752243,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752220,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752507,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752580,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752657,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Northern Leopard Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion; fused digits",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752208,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752235,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752260,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752510,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752204,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752579,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Mink Frog,Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
1756163,"Garrison, MN",Malformation Nation Observations,46.294404,-93.826922,8752617,1997-06-30,Jun-30,June,Garrison,Minnesota,Crow Wing,,Green Frog (Subspecies - Northern),Don't know,Abnormal Not Specified,,,"missing eyes; split, missing, extra, abnormal, and partial hind limbs, extra hind digits; tibia-fibula cutaneous fusion",, , , 
